,bu_code,bu_naam,gemeente,provincie,netbeheerder,NAL_regio,RES_regio,Jaar,aantal_personenautos,aantal_evs_L,thuislaadpunten_L,werklaadpunten_L,publiekelaadpunten_L,bestemmingslaadpunten_L,laadpunten_parkeergarages_L,laadpunten_parkeerpleinen_L,snellaadpunten_L,vermogen_snellaadpunten_L,aantal_evs_M,thuislaadpunten_M,werklaadpunten_M,publiekelaadpunten_M,bestemmingslaadpunten_M,laadpunten_parkeergarages_M,laadpunten_parkeerpleinen_M,snellaadpunten_M,vermogen_snellaadpunten_M,aantal_evs_H,thuislaadpunten_H,werklaadpunten_H,publiekelaadpunten_H,bestemmingslaadpunten_H,laadpunten_parkeergarages_H,laadpunten_parkeerpleinen_H,snellaadpunten_H,vermogen_snellaadpunten_H,datum_bijgewerkt
12153,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2024,2977.768707,190.9676337,116.3603836,12.33359099,55.64563662,6.812807724,0.0,0.0,0.112473986,8.435548933,197.7942643,116.9133935,12.56801967,56.97312465,6.952855594,0.0,0.0,0.114599496,8.594962233,204.6191467,117.4662618,12.38847654,58.35830022,7.102625344,0.0,0.0,0.116907865,8.768089902,2024-02-28
12154,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2025,2971.870307,228.6902871,119.4737001,13.68328174,63.52075539,7.683060368,0.0,0.0,0.126928576,9.519643222,245.3315528,120.8259548,14.25040193,66.66645949,8.018410323,0.0,0.0,0.1320955,9.907162464,262.6469772,122.2329911,13.88026162,70.05614896,8.387655041,0.0,0.0,0.137858663,10.33939972,2024-02-28
12155,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2026,2965.242964,271.7817762,123.054147,15.20980798,72.11191176,8.631613991,0.0,0.0,0.142642834,10.69821258,301.9598565,125.5151491,16.22876994,77.65386563,9.227254052,0.0,0.0,0.151922081,11.39415611,334.608498,128.1776237,15.64917101,83.81492761,9.902121732,0.0,0.0,0.162548517,12.19113876,2024-02-28
12156,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2027,3007.485948,326.4139837,127.1772806,16.8750114,83.01391467,9.671176298,0.0,0.0,0.159792812,11.98446093,375.6079367,131.1389655,18.49344595,91.80442357,10.60566329,0.0,0.0,0.174470051,13.0852538,430.9002962,135.5917669,17.68054722,101.8797573,11.69508184,0.0,0.0,0.191730591,14.37979431,2024-02-28
12157,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2028,3001.2708,383.4768044,131.8951419,18.7160107,93.51302985,10.80371462,0.0,0.0,0.178563853,13.39228899,457.0514371,137.8437498,21.11915079,106.2899096,12.17038076,0.0,0.0,0.200178653,15.01339899,542.897367,144.7845086,20.0416431,121.3792018,13.81014751,0.0,0.0,0.226295967,16.97219752,2024-02-28
12158,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2029,3009.841305,450.4279526,137.2860763,20.77951852,105.5376714,12.04225765,0.0,0.0,0.199185894,14.93894206,556.0864288,145.823509,24.20390166,123.3818665,13.95295472,0.0,0.0,0.229590182,17.21926364,683.9604942,156.156009,22.82082156,145.0834643,16.31347422,0.0,0.0,0.267363562,20.05226716,2024-02-28
12159,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2030,2990.815416,522.1504417,143.4633213,23.1005231,117.6322531,13.40818997,0.0,0.0,0.221910086,16.64325644,667.7527217,155.3347963,27.85473115,141.5327198,15.99816981,0.0,0.0,0.263329207,19.74969051,850.3590919,170.2233472,26.11381045,171.4447913,19.29467362,0.0,0.0,0.316279146,23.72093598,2024-02-28
12160,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2031,2990.74191,606.3549024,150.4863752,25.64371287,131.5975946,14.90225256,0.0,0.0,0.246993906,18.52454297,803.2161434,166.5883316,32.12974314,163.0303696,18.33000369,0.0,0.0,0.302090043,22.65675319,1067.945945,188.2414906,29.96976041,205.2408101,23.03175474,0.0,0.0,0.377976365,28.34822739,2024-02-28
12161,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2032,2990.775986,702.1564618,158.5377475,28.57733837,146.9933357,16.55803553,0.0,0.0,0.274761977,20.60714829,963.2581539,179.9742616,37.33461124,187.5521495,21.01701918,0.0,0.0,0.346737806,26.00533543,1281.936727,206.1378519,34.66785329,235.3378804,26.37405794,0.0,0.0,0.433259103,32.49443272,2024-02-28
12162,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2033,2994.757611,811.2876615,167.6995103,31.98027317,164.0376749,18.37643876,0.0,0.0,0.30553214,22.91491051,1148.98887,195.5089735,43.55545776,214.9687271,24.02230906,0.0,0.0,0.397058735,29.77940512,1492.756205,223.8179782,40.28061131,262.3076338,29.35340006,0.0,0.0,0.483091168,36.23183762,2024-02-28
12163,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2034,2989.503926,932.2249211,178.1277548,35.9304455,182.210492,20.39861727,0.0,0.0,0.339705855,25.4779391,1328.157824,210.9318122,49.61975411,239.0696011,26.76292162,0.0,0.0,0.443055094,33.22913204,1695.005265,241.3260644,45.72105914,285.5332152,32.05098406,0.0,0.0,0.528318856,39.62391421,2024-02-28
12164,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2035,2987.070048,1069.188025,189.9297646,40.54266555,202.2529244,22.63791175,0.0,0.0,0.377680551,28.32604129,1504.456568,226.1778129,55.54867788,260.9239183,29.26034287,0.0,0.0,0.485265057,36.39487926,1905.069164,259.5398028,51.01409193,308.191745,34.49063813,0.0,0.0,0.569558859,42.71691445,2024-02-28
12165,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2036,2987.969665,1221.378719,203.0098467,45.79811009,223.8518797,25.05407949,0.0,0.0,0.418595666,31.39467495,1679.358389,241.3014689,61.45433475,281.025186,31.56046691,0.0,0.0,0.524167304,39.31254781,2139.302196,279.7573123,56.26663116,332.9041263,36.7250209,0.0,0.0,0.607350119,45.55125893,2024-02-28
12166,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2037,2988.370709,1370.718268,215.9689761,50.98144169,243.6316066,27.29172214,0.0,0.0,0.456707803,34.2530852,1857.809655,256.8626613,67.44517047,300.3242684,33.67186869,0.0,0.0,0.560133133,42.00998496,2461.014788,307.5046589,61.58037304,368.9019256,38.76284716,0.0,0.0,0.642106706,48.15800297,2024-02-28
12167,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2038,2985.039859,1515.492889,228.8040052,56.11393632,261.428005,29.36889454,0.0,0.0,0.492314253,36.923569,2046.534037,273.6259379,73.90837042,319.9168386,35.61564139,0.0,0.0,0.593504913,44.51286847,2907.361329,346.2831004,67.30940878,420.3108562,40.62756885,0.0,0.0,0.674204861,50.5653646,2024-02-28
12168,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2039,2983.116207,1658.040971,241.5133657,61.20204609,277.8371229,31.30130938,0.0,0.0,0.525671704,39.4253778,2271.419995,293.5356626,79.95839166,343.7344256,37.40986314,0.0,0.0,0.624573781,46.84303356,2983.116207,353.8965001,72.64791014,416.4574934,42.33906731,0.0,0.0,0.703961098,52.79708234,2024-02-28
12169,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2040,2981.507119,1802.757265,254.5109343,66.40584235,293.6819061,33.1198123,0.0,0.0,0.557002938,41.77522033,2591.043279,321.684048,83.17671701,379.9637017,39.09030817,0.0,0.0,0.653588878,49.01916582,2981.507119,354.9570877,75.40746322,402.4092626,43.93700231,0.0,0.0,0.731643602,54.87327013,2024-02-28
12170,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2041,2982.895654,1957.742484,268.339312,71.94003738,310.3175744,34.83748562,0.0,0.0,0.58647782,43.9858365,2982.895654,356.0222705,86.65533225,424.3188305,40.67116445,0.0,0.0,0.68073887,51.05541523,2982.895654,356.0222705,78.40244347,389.6805586,45.28727273,0.0,0.0,0.75496822,56.6226165,2024-02-28
12171,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2042,2988.974114,2126.9533,283.1924421,77.84499967,328.3177662,36.42838844,0.0,0.0,0.614245171,46.06838779,2988.974114,357.0765492,90.10556701,412.8672656,42.12146078,0.0,0.0,0.70618704,52.96402798,2988.974114,357.0765492,84.38457863,390.3982988,45.28727273,0.0,0.0,0.757303173,56.797738,2024-02-28
12172,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2043,2989.764952,2339.9953,302.2289005,81.96238996,351.9308867,37.93996096,0.0,0.0,0.640481855,48.03613916,2989.764952,358.1365191,93.55127296,401.279008,43.49555881,0.0,0.0,0.730123635,54.75927264,2989.764952,358.1365191,90.58139128,390.3598513,45.28727273,0.0,0.0,0.759248968,56.94367258,2024-02-28
12173,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2044,2987.824474,2619.094735,327.4971452,84.6162386,383.9795743,39.38124531,0.0,0.0,0.665299515,49.89746363,2987.824474,359.4,96.32661425,389.902143,45.28727273,0.0,0.0,0.760805603,57.06042024,2987.824474,359.4,96.32661425,389.902143,45.28727273,0.0,0.0,0.760805603,57.06042024,2024-02-28
12174,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2045,2995.839226,2979.104714,357.9559872,87.34620929,426.3434975,40.71873046,0.0,0.0,0.688797134,51.65978504,2995.839226,359.4,96.32661873,391.0471076,45.28727273,0.0,0.0,0.762751398,57.20635482,2995.839226,359.4,96.32661873,391.0471076,45.28727273,0.0,0.0,0.762751398,57.20635482,2024-02-28
12175,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2046,2995.892513,2995.892513,359.4,90.17804905,418.6585826,42.00122834,0.0,0.0,0.711104918,53.33286884,2995.892513,359.4,96.32662283,391.05472,45.28727273,0.0,0.0,0.764308033,57.32310248,2995.892513,359.4,96.32662283,391.05472,45.28727273,0.0,0.0,0.764308033,57.32310248,2024-02-28
12176,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2047,2994.54759,2994.54759,359.4,93.03901963,408.8332818,43.21321552,0.0,0.0,0.732298101,54.92235756,2994.54759,359.4,96.32662692,390.8625881,45.28727273,0.0,0.0,0.765864669,57.43985014,2994.54759,359.4,96.32662692,390.8625881,45.28727273,0.0,0.0,0.765864669,57.43985014,2024-02-28
12177,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2048,2994.636343,2994.636343,359.4,95.54781296,399.6589811,44.36002595,0.0,0.0,0.752464022,56.43480168,2994.636343,359.4,96.32663104,390.8752672,45.28727273,0.0,0.0,0.767421304,57.55659781,2994.636343,359.4,96.32663104,390.8752672,45.28727273,0.0,0.0,0.767421304,57.55659781,2024-02-28
12178,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2049,2997.309897,2997.309897,359.4,96.32663514,391.2572034,45.28727273,0.0,0.0,0.768588781,57.64415855,2997.309897,359.4,96.32663514,391.2572034,45.28727273,0.0,0.0,0.768588781,57.64415855,2997.309897,359.4,96.32663514,391.2572034,45.28727273,0.0,0.0,0.768588781,57.64415855,2024-02-28
12179,BU00500002,Tweede woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2050,2999.909238,2999.909238,359.4,96.32663923,391.6285379,45.28727273,0.0,0.0,0.770145416,57.76090622,2999.909238,359.4,96.32663923,391.6285379,45.28727273,0.0,0.0,0.770145416,57.76090622,2999.909238,359.4,96.32663923,391.6285379,45.28727273,0.0,0.0,0.770145416,57.76090622,2024-02-28
12180,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2023,3432.145542,205.9926145,156.5777887,9.242220309,60.31204061,4.222955736,0.0,0.0,0.223889654,16.79172405,205.9926145,156.5777887,9.242220309,60.31204061,4.222955736,0.0,0.0,0.223889654,16.79172405,205.9926145,156.5777887,9.242220309,60.31204061,4.222955736,0.0,0.0,0.223889654,16.79172405,2024-02-28
12181,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2024,3446.879143,248.8419688,161.6605084,10.19348577,69.34477641,4.752007238,0.0,0.0,0.253737423,19.03030674,257.7374667,162.7379122,10.38723676,70.99907252,4.849692145,0.0,0.0,0.258532502,19.38993763,266.6306867,163.8150402,10.23884767,72.72525801,4.954158169,0.0,0.0,0.263740102,19.78050767,2024-02-28
12182,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2025,3441.492081,298.1215764,167.6856707,11.30898032,79.19636328,5.35901789,0.0,0.0,0.28634648,21.47598597,319.8151972,170.317269,11.77769471,83.11836207,5.592928119,0.0,0.0,0.29800288,22.35021599,342.3876539,173.0554767,11.47178056,87.34455674,5.850480312,0.0,0.0,0.311004377,23.32532828,2024-02-28
12183,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2026,3435.254815,354.4441175,174.5960834,12.57062614,89.9511398,6.020644325,0.0,0.0,0.321797303,24.13479769,393.8008515,179.3790177,13.41277942,96.86407632,6.436109724,0.0,0.0,0.342730963,25.70482223,436.3795669,184.5535122,12.93375159,104.5492775,6.906837246,0.0,0.0,0.366703834,27.50278755,2024-02-28
12184,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2027,3424.237572,418.3673697,182.5281153,13.94688609,101.610365,6.745750302,0.0,0.0,0.36048706,27.0365295,481.4196462,190.2153689,15.28449243,112.3700891,7.397565112,0.0,0.0,0.393598402,29.51988015,552.2882981,198.8555852,14.61264661,124.7024594,8.157446354,0.0,0.0,0.432537584,32.44031879,2024-02-28
12185,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2028,3420.450664,491.9783763,191.5690836,15.4684381,114.5938297,7.535708061,0.0,0.0,0.402833879,30.21254093,586.3703394,203.0899731,17.45458912,130.251023,8.488972504,0.0,0.0,0.451596121,33.86970905,696.5056611,216.5323981,16.56404886,148.7419198,9.632727588,0.0,0.0,0.510515877,38.2886908,2024-02-28
12186,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2029,3404.528042,573.5448961,201.8519782,17.1738893,128.2702898,8.399605244,0.0,0.0,0.44935649,33.70173678,708.0833487,218.3496948,20.00407889,149.9580914,9.732337167,0.0,0.0,0.517947512,38.84606342,870.90965,238.316196,18.86098867,176.3341731,11.37882511,0.0,0.0,0.603162952,45.23722141,2024-02-28
12187,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2030,3523.426381,692.4684776,213.5695102,19.09215684,149.725725,9.352357849,0.0,0.0,0.500621481,37.5466111,885.5641472,236.4487537,23.02142222,180.1469283,11.15889686,0.0,0.0,0.594061586,44.55461896,1127.734114,265.1426422,21.58258333,218.2198759,13.458244,0.0,0.0,0.713514819,53.51361144,2024-02-28
12188,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2031,3523.898629,804.2667801,226.8033368,21.19405634,167.5782111,10.3944827,0.0,0.0,0.557209713,41.79072846,1065.382763,257.7379276,26.55464089,207.6051448,12.78537627,0.0,0.0,0.681504691,51.11285186,1416.519341,299.3373205,24.76945495,261.3565081,16.06489859,0.0,0.0,0.852701612,63.95262086,2024-02-28
12189,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2032,3521.442699,930.677909,241.8562469,23.61864378,187.0957624,11.54940927,0.0,0.0,0.619853521,46.48901407,1276.756867,282.8850545,30.8563685,238.7197503,14.6595987,0.0,0.0,0.782228501,58.66713761,1699.151482,332.9613361,28.65234218,299.5422883,18.3961913,0.0,0.0,0.977417557,73.30631674,2024-02-28
12190,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2033,3512.249495,1071.093342,258.8353325,26.43110671,207.9513725,12.81776523,0.0,0.0,0.689269945,51.69524584,1516.939536,311.8302269,35.99778356,272.5169195,16.75582097,0.0,0.0,0.895750778,67.18130834,1970.794466,365.7770687,33.2911833,332.5286859,20.47431473,0.0,0.0,1.089836973,81.73777297,2024-02-28
12191,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2034,3499.331036,1228.387467,278.0709085,29.69585138,230.5556083,14.22825667,0.0,0.0,0.766364663,57.47734972,1750.105997,340.3131982,41.00981279,302.5008971,18.66742794,0.0,0.0,0.999516973,74.963773,2233.498779,397.9831329,37.78761321,361.2924996,22.35590881,0.0,0.0,1.191869073,89.39018048,2024-02-28
12192,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2035,3497.834111,1409.40775,299.7390279,33.50776629,256.1185751,15.79018884,0.0,0.0,0.852034264,63.9025698,1983.18041,368.2207966,45.90995908,330.4153072,20.40940633,0.0,0.0,1.094741191,82.10558929,2511.269469,431.2500681,42.16220732,390.2718876,24.05759397,0.0,0.0,1.284905095,96.3678821,2024-02-28
12193,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2036,3497.470962,1609.374254,323.6256723,37.8512944,283.4539755,17.47549202,0.0,0.0,0.94433735,70.82530123,2212.840385,395.658939,50.7908757,355.850066,22.01376778,0.0,0.0,1.182503315,88.68774866,2818.894601,468.0011346,46.50333424,421.5421294,25.61610018,0.0,0.0,1.37016087,102.7620653,2024-02-28
12194,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2037,3499.757025,1807.092532,347.0855889,42.1352225,308.8039868,19.03627204,0.0,0.0,1.030317012,77.27377594,2449.251632,423.6874063,55.74219108,380.6621508,23.48649341,0.0,0.0,1.263640982,94.77307361,3244.489805,518.5497067,50.89504403,467.5845918,27.03750608,0.0,0.0,1.448570529,108.6427897,2024-02-28
12195,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2038,3495.856182,1997.956799,370.1193308,46.37713477,331.4733904,20.48512229,0.0,0.0,1.110643934,83.29829506,2698.057261,453.7260407,61.08390679,405.6333565,24.84229594,0.0,0.0,1.338926563,100.4194923,3495.856182,549.0,55.62998654,486.0596018,28.33816967,0.0,0.0,1.520982857,114.0737143,2024-02-28
12196,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2039,3504.611153,2192.773089,392.7303224,50.58236377,353.6666593,21.8330026,0.0,0.0,1.185897189,88.9422892,3003.971992,489.3625169,66.0841379,437.5491826,26.09378506,0.0,0.0,1.409016855,105.6762641,3504.611153,549.0,60.04215958,470.9185092,29.5319584,0.0,0.0,1.588111898,119.1083923,2024-02-28
12197,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2040,3501.10587,2383.062402,415.6823126,54.88320553,373.776959,23.10142809,0.0,0.0,1.25657937,94.24345271,3425.096623,539.936509,68.74402452,483.5901497,27.26591368,0.0,0.0,1.474473911,110.5855433,3501.10587,549.0,62.32287937,454.9613851,30.64653539,0.0,0.0,1.65056267,123.7922002,2024-02-28
12198,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2041,3502.018378,2587.406664,439.9683297,59.45711579,395.0196692,24.29952386,0.0,0.0,1.323073685,99.23052637,3502.018378,549.0,71.61903595,479.8172826,28.36857807,0.0,0.0,1.535723354,115.1792516,3502.018378,549.0,64.79817538,440.6485248,31.58836364,0.0,0.0,1.703182202,127.7386651,2024-02-28
12199,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2042,3506.586994,2808.983485,465.9464184,64.33745835,417.7825807,25.40919582,0.0,0.0,1.385715868,103.9286901,3506.586994,549.0,74.47059142,466.6998136,29.38017548,0.0,0.0,1.593133546,119.4850159,3506.586994,549.0,69.7422999,441.3011843,31.58836364,0.0,0.0,1.708449776,128.1337332,2024-02-28
12200,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2043,3505.667486,3088.712082,499.3461174,67.74040559,447.7409416,26.46353403,0.0,0.0,1.444904922,108.3678691,3505.667486,549.0,77.31840392,453.5102406,30.33862376,0.0,0.0,1.647133678,123.5350258,3505.667486,549.0,74.86385141,441.1698259,31.58836364,0.0,0.0,1.712839421,128.4629565,2024-02-28
12201,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2044,3507.267353,3460.937585,543.4852533,69.9337626,489.3414465,27.46884549,0.0,0.0,1.500892704,112.5669528,3507.267353,549.0,79.61217237,441.3983784,31.58836364,0.0,0.0,1.716351136,128.7263352,3507.267353,549.0,79.61217237,441.3983784,31.58836364,0.0,0.0,1.716351136,128.7263352,2024-02-28
12202,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2045,3510.898919,3510.898919,549.0,72.19003309,484.5116,28.40175589,0.0,0.0,1.553902519,116.542689,3510.898919,549.0,79.61217608,441.9171736,31.58836364,0.0,0.0,1.720740781,129.0555586,3510.898919,549.0,79.61217608,441.9171736,31.58836364,0.0,0.0,1.720740781,129.0555586,2024-02-28
12203,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2046,3510.49077,3510.49077,549.0,74.53049649,473.0489042,29.29631206,0.0,0.0,1.604228109,120.3171082,3510.49077,549.0,79.61217947,441.8588666,31.58836364,0.0,0.0,1.724252497,129.3189373,3510.49077,549.0,79.61217947,441.8588666,31.58836364,0.0,0.0,1.724252497,129.3189373,2024-02-28
12204,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2047,3512.782082,3512.782082,549.0,76.89503598,462.5165966,30.14168625,0.0,0.0,1.652039197,123.9029397,3512.782082,549.0,79.61218284,442.1861968,31.58836364,0.0,0.0,1.727764213,129.582316,3512.782082,549.0,79.61218284,442.1861968,31.58836364,0.0,0.0,1.727764213,129.582316,2024-02-28
12205,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2048,3515.145671,3515.145671,549.0,78.96850746,452.4682087,30.94159896,0.0,0.0,1.697532819,127.3149614,3515.145671,549.0,79.61218625,442.5238525,31.58836364,0.0,0.0,1.731275929,129.8456947,3515.145671,549.0,79.61218625,442.5238525,31.58836364,0.0,0.0,1.731275929,129.8456947,2024-02-28
12206,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2049,3511.641181,3511.641181,549.0,79.61218964,442.0232109,31.58836364,0.0,0.0,1.733909716,130.0432287,3511.641181,549.0,79.61218964,442.0232109,31.58836364,0.0,0.0,1.733909716,130.0432287,3511.641181,549.0,79.61218964,442.0232109,31.58836364,0.0,0.0,1.733909716,130.0432287,2024-02-28
12207,BU00500003,Derde woonwijk,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2050,3512.388054,3512.388054,549.0,79.61219302,442.1299071,31.58836364,0.0,0.0,1.737421432,130.3066074,3512.388054,549.0,79.61219302,442.1299071,31.58836364,0.0,0.0,1.737421432,130.3066074,3512.388054,549.0,79.61219302,442.1299071,31.58836364,0.0,0.0,1.737421432,130.3066074,2024-02-28
12208,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2023,2815.824722,14.40671605,11.28806366,6.406267695,4.105663902,1.852854157,0.0,0.0,0.0,0.0,14.40671605,11.28806366,6.406267695,4.105663902,1.852854157,0.0,0.0,0.0,0.0,14.40671605,11.28806366,6.406267695,4.105663902,1.852854157,0.0,0.0,0.0,0.0,2024-02-28
12209,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2024,3074.477628,22.72440592,12.48773802,7.065639684,6.162319358,2.084979554,0.0,0.0,0.0,0.0,24.38125234,12.72756953,7.19993866,6.535708426,2.127839555,0.0,0.0,0.0,0.0,26.09616987,12.97580693,7.097082394,6.926493804,2.173674822,0.0,0.0,0.0,0.0,2024-02-28
12210,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2025,3072.709338,32.67073352,13.94451341,7.83884747,8.442308661,2.351310124,0.0,0.0,0.0,0.0,37.6111598,14.66222375,8.163737999,9.50834905,2.453940028,0.0,0.0,0.0,0.0,43.12282208,15.46291924,7.951692856,10.70077998,2.566943024,0.0,0.0,0.0,0.0,2024-02-28
12211,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2026,3166.471279,47.7244476,16.16244527,8.713360365,11.77520981,2.641603787,0.0,0.0,0.0,0.0,58.94997091,17.80050999,9.297100983,14.09738407,2.823892411,0.0,0.0,0.0,0.0,72.43818719,19.76875419,8.965061662,16.87302881,3.030427716,0.0,0.0,0.0,0.0,2024-02-28
12212,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2027,3336.877266,70.46312478,19.54511154,9.66731833,16.6279273,2.959749586,0.0,0.0,0.0,0.0,93.40810962,22.91434237,10.59448345,21.18397769,3.245738323,0.0,0.0,0.0,0.0,123.0894446,27.27273569,10.12879187,27.00386954,3.579142035,0.0,0.0,0.0,0.0,2024-02-28
12213,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2028,3376.251427,98.73244382,23.79784764,10.72198584,22.32098289,3.3063496,0.0,0.0,0.0,0.0,140.5086762,29.97527451,12.0986913,30.29357302,3.724601672,0.0,0.0,0.0,0.0,198.6705785,38.57564075,11.48141113,41.17944577,4.226432971,0.0,0.0,0.0,0.0,2024-02-28
12214,BU00500004,Buurt 4,Zeewolde,Flevoland,Liander,Noordwest,Flevoland,2029,3452.799082,138.4576957,29.81946224,11.90412353,30.03677344,3.685391102,0.0,0.0,0.0,0.0,211.6235885,40.71638541,13.86587639,43.47375162,4.270137436,0.0,0.0,0.0,0.0,321.2285723,57.0403451,13.0735406,63.08920765,4.992546623,0.0,0.0,0.0,0.0,2024-02-28
